Fuente;Módulo documento;Regla ID;Regla;Condición documento;Severidad documento;Severidad original;Impacto;Acción sugerida documento;Automatizable;Prioridad;¿Está considerado en MVP?;Módulo actual / recomendado;Observación de cobertura;Cómo mostrar en front;Módulo documento normalizado;Severidad normalizada;Estado revalidado;Módulo asignado revalidado;finding_code;Método de detección requerido;Requiere HTML parser;Requiere Playwright/Puppeteer;Requiere PageSpeed/Lighthouse;Requiere OCR/Vision;Sprint / versión objetivo;Mini especificación para considerado;Acción técnica requerida;Tabla BigQuery sugerida;Columnas nuevas sugeridas;Trazabilidad de componente requerida;Cómo mostrar en front actualizado;Nota de revalidación
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_005;Extensión de meta description;120 <= length(meta_description) <= 165;Media;Media;SEO;Ajustar longitud;Sí;Media;Considerado;M3 SEO;Se captura longitud de title/meta description y puede aplicarse rango recomendado.;Mostrar longitud con semáforo por rango.;SEO On Page;Media;Considerado;M4 SEO Validator;SEO_EXTENSION_DE_META_DESCRIPTION;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_006;Meta description duplicada;meta_description DUPLICADA;Media;Media;SEO;Diferenciar metas;Sí;Media;Parcial;M3 SEO;Se captura texto de title/meta, pero falta comparación global entre URLs para detectar duplicados.;Agregar agrupación de duplicados por texto.;SEO On Page;Media;Parcial;M4 SEO Validator;SEO_META_DESCRIPTION_DUPLICADA;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 9 - Dashboard avanzado;Falta comparar meta descriptions entre URLs dentro del mismo run en BigQuery y generar finding por grupo duplicado con URLs afectadas.;Completar la mini-especificación indicada para pasar la regla a Considerado.;seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;"Cobertura parcial; ver mini especificación para completar implementación."
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_007;Un solo H1;h1_count = 1;Alta;Alta;SEO estructura;Corregir headings;Sí;Alta;Considerado;M3 SEO;La validación está cubierta por campos del SEO Validator.;Mostrar check visual y hallazgo por URL si incumple.;SEO On Page;Alta;Considerado;M4 SEO Validator;SEO_UN_SOLO_H1;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_008;H1 faltante;h1_count = 0;Alta;Alta;SEO estructura;Agregar H1;Sí;Alta;Considerado;M3 SEO;La validación está cubierta por campos del SEO Validator.;Mostrar check visual y hallazgo por URL si incumple.;SEO On Page;Alta;Considerado;M4 SEO Validator;SEO_H1_FALTANTE;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_009;H1 duplicado;h1_count > 1;Media;Media;SEO estructura;Corregir H1;Sí;Media;Considerado;M3 SEO;La validación está cubierta por campos del SEO Validator.;Mostrar check visual y hallazgo por URL si incumple.;SEO On Page;Media;Considerado;M4 SEO Validator;SEO_H1_DUPLICADO;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_010;Jerarquía de headings;h2/h3 estructura lógica;Media;Media;SEO;Optimizar estructura;Sí;Media;No considerado;M3 SEO avanzado / Links;Requiere nueva lógica: robots.txt, link graph, comparación cross-URL o análisis de contenido.;Registrar en backlog de reglas avanzadas.;SEO On Page;Media;No considerado;M4 SEO Validator;SEO_JERARQUIA_DE_HEADINGS;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 9 - Dashboard avanzado;;Implementar en M4 SEO Validator según método de detección requerido.;seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_011;ALT en imágenes;imágenes sin ALT;Media;Media;SEO / Accesibilidad;Agregar ALT;Sí;Media;Considerado;M3 SEO;La validación está cubierta por campos del SEO Validator.;Mostrar check visual y hallazgo por URL si incumple.;SEO On Page;Media;Considerado;M4 SEO Validator;SEO_ALT_EN_IMAGENES;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_012;Contenido thin;word_count < 150;Media;Media;SEO;Enriquecer contenido;Sí;Media;No considerado;M3 SEO avanzado / Links;Requiere nueva lógica: robots.txt, link graph, comparación cross-URL o análisis de contenido.;Registrar en backlog de reglas avanzadas.;SEO On Page;Media;No considerado;M4 SEO Validator;SEO_CONTENIDO_THIN;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 9 - Dashboard avanzado;;Implementar en M4 SEO Validator según método de detección requerido.;seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_013;Contenido duplicado;similarity > X%;Alta;Alta;SEO;Consolidar contenido;Sí;Alta;No considerado;M3 SEO avanzado / Links;Requiere nueva lógica: robots.txt, link graph, comparación cross-URL o análisis de contenido.;Registrar en backlog de reglas avanzadas.;SEO On Page;Alta;No considerado;M4 SEO Validator;SEO_CONTENIDO_DUPLICADO;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 9 - Dashboard avanzado;;Implementar en M4 SEO Validator según método de detección requerido.;seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
reglas_calidad_web_claro(SEO On Page).csv;On Page;ONP_017;Enlaces internos insuficientes;internal_links < 2;Media;Media;SEO;Agregar enlaces;Sí;Media;No considerado;M3 SEO avanzado / Links;Requiere nueva lógica: robots.txt, link graph, comparación cross-URL o análisis de contenido.;Registrar en backlog de reglas avanzadas.;SEO On Page;Media;No considerado;M4 SEO Validator;SEO_ENLACES_INTERNOS_INSUFICIENTES;HTML parser + crawler + BigQuery cross-run checks;Sí;No;No;No;Sprint 9 - Dashboard avanzado;;Implementar en M4 SEO Validator según método de detección requerido.;seo_validation_results / seo_validation_findings / indexation_validation_*;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Derivado de matriz Tagging;Tagging;TAG_003;Doble etiquetado en elemento con interacción;double_tagging_detected = FALSE;Alta;Alta;Medición / Duplicidad;Corregir trigger o deduplicar evento;Sí;Alta;Considerado;M4 Tagging;"Se valida double_tagging_detected; debe mostrarse como hallazgo Alta.";Badge rojo y panel de detalle por URL/elemento.;Tagging;Alta;Considerado;M8 Tagging Validator;TAG_DOBLE_ETIQUETADO_EN_ELEMENTO_CON_INTER;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Derivado de matriz Tagging;Tagging;TAG_004;Elemento con interacción sin etiquetado;has_interactions=TRUE AND etiquetado=FALSE;Media;Media;Medición;Agregar etiquetado al CTA/interacción;Sí;Media;Parcial;M4 Tagging;Se detectan interacciones, pero falta inventario de eventos esperados por componente para confirmar ausencia de etiquetado.;Mostrar lista de CTAs sin evento cuando exista inventario.;Tagging;Media;Parcial;M8 Tagging Validator;TAG_ELEMENTO_CON_INTERACCION_SIN_ETIQUETAD;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;Falta detectar CTAs/formularios interactivos sin evento asociado y guardar element_id, class, selector CSS, XPath, href/texto y expected tracking.;Completar la mini-especificación indicada para pasar la regla a Considerado.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;"Cobertura parcial; ver mini especificación para completar implementación."
Derivado de matriz Tagging;Tagging;TAG_005;dataLayer presente;has_datalayer=TRUE;Alta;Alta;Medición;Implementar dataLayer;Sí;Alta;Considerado;M4 Tagging;Se valida has_datalayer.;Check verde/rojo en tabla y cards.;Tagging;Alta;Considerado;M8 Tagging Validator;TAG_DATALAYER_PRESENTE;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Derivado de matriz Tagging;Tagging;TAG_006;Tracking en WhatsApp;has_whatsapp_click_hint=TRUE;Media;Media;Medición / Leads;Agregar tracking a clics WhatsApp;Sí;Media;Considerado;M4 Tagging;"Se detecta hint de WhatsApp; se debe mostrar en detalle de URL.";Badge WhatsApp detectado y detalle por URL.;Tagging;Media;Considerado;M8 Tagging Validator;TAG_TRACKING_EN_WHATSAPP;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Derivado de matriz Tagging;Tagging;TAG_007;Tracking de generación de lead;has_generate_lead_hint=TRUE;Alta;Alta;Medición / Leads;Agregar evento de lead;Sí;Alta;Considerado;M4 Tagging;Se detecta hint de lead.;"Badge Lead detectado; alertar si formulario/CTA sin lead.";Tagging;Alta;Considerado;M8 Tagging Validator;TAG_TRACKING_DE_GENERACION_DE_LEAD;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;"Mantener en módulo actual; asegurar finding_code, severidad normalizada y visualización en front.";tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Derivado de matriz Tagging;Tagging;TAG_008;Parámetros GA4 mínimos;event_name, element, seccion, segmento deben existir;Media;Media;Calidad de datos;Estandarizar payload de eventos;Sí;Media;No considerado;M4 Tagging avanzado;El CSV incluye parámetros recomendados, pero no hay validación de payload real de eventos.;Panel de parámetros faltantes por evento.;Tagging;Media;No considerado;M8 Tagging Validator;TAG_PARAMETROS_GA4_MINIMOS;HTML parser + DOM inspection + Playwright para eventos;Sí;No;No;No;Sprint 1 - MVP actual;;Implementar en M8 Tagging Validator según método de detección requerido.;tagging_validation_results / tagging_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value, device_profile, event_name_detected, ga4_required_params_present, pixel_error_count, gtm_container_id, ga4_measurement_id;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Tecnico;TECH_009;Errores en consola;console_errors = 0;Alta;Crítica;UX / Técnico;Corregir errores JS;Sí;Alta;Considerado;M2 Técnico;Validación frontend/browser ya contemplada;Tabla de errores + badge rojo;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_CONSOLE_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_010;Warnings en consola;console_warnings < 5;Media;Alta;UX / Técnico;Reducir warnings;Sí;Media;Parcial;M2 Técnico;Falta categorización avanzada;Tabla + contador amarillo;Técnico;Media;No considerado;M2 Technical Crawler;TECH_CONSOLE_WARNING;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Performance;PERF_022;CSS minificado;minified_css = TRUE;Media;Media;Performance;Minificar CSS;Sí;Media;No considerado;M6 Performance;No implementado;Badge técnico;Performance;Media;No considerado;M6 Performance Validator;PERF_CSS_MINIFICADO;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Performance;PERF_023;JS minificado;minified_js = TRUE;Media;Media;Performance;Minificar JS;Sí;Media;No considerado;M6 Performance;No implementado;Badge técnico;Performance;Media;No considerado;M6 Performance Validator;PERF_JS_MINIFICADO;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Performance;PERF_024;Número de requests;requests < 80;Media;Media;Performance;Reducir requests HTTP;Sí;Media;No considerado;M6 Performance;Requiere análisis waterfall;Tabla requests;Performance;Media;No considerado;M6 Performance Validator;PERF_NUMERO_DE_REQUESTS;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Performance;PERF_025;Fuentes (Web Fonts);optimized_fonts = TRUE;Media;Media;UX / Performance;Optimizar fonts;Sí;Media;No considerado;M6 Performance;Falta auditoría fonts;Tabla fonts;Performance;Media;No considerado;M6 Performance Validator;PERF_FUENTES_WEB_FONTS;PageSpeed/Lighthouse + Playwright resource monitoring;No;Sí;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Sí;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Performance;PERF_026;Render-blocking resources;blocking_resources mínimo;Alta;Alta;Performance;Diferir recursos;Sí;Alta;No considerado;M6 Performance;Falta análisis render;Tabla recursos;Performance;Alta;No considerado;M6 Performance Validator;PERF_RENDER_BLOCKING_RESOURCES;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Performance;PERF_027;Browser Caching;cache_enabled = TRUE;Alta;Alta;Performance;Activar cache;Sí;Alta;No considerado;M6 Performance;Cobertura parcial cache;Badge cache;Performance;Alta;No considerado;M6 Performance Validator;PERF_BROWSER_CACHING;PageSpeed Insights API / Lighthouse;No;No;Sí;No;Sprint 4 - Performance Validator;;Implementar M6 Performance con PageSpeed/Lighthouse y persistir métricas por mobile/desktop.;performance_validation_results / performance_validation_findings;strategy, performance_score, fcp_ms, lcp_ms, inp_ms, cls, ttfb_ms, speed_index_ms, total_blocking_time_ms, page_weight_kb, image_weight_kb, js_weight_kb, css_weight_kb;Parcial / cuando aplique;Panel Performance: score, métrica afectada, estrategia mobile/desktop, semáforo y tendencia.;
Investigación Cynthia;Contenido;CONT_008;Contenido E-E-A-T;eeat_score >= umbral;Alta;Alta;SEO / Marca;Mejorar contenido;Parcial;Alta;No considerado;M7 Contenido;Requiere análisis semántico;Score contenido;Contenido;Alta;No considerado;M5 Content / UI Compliance;CONTENT_CONTENIDO_E_E_A_T;HTML parser + reglas de contenido + Playwright cuando aplique;Sí;No;No;No;Sprint 5 - Content / UI Compliance;;Crear/ampliar M5 Content/UI Compliance con reglas por tipo de página y trazabilidad del contenido afectado.;content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Sí;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Accesibilidad;ACCE_001;ARIA labels;aria_labels_correct = TRUE;Media;Media;Accesibilidad;Agregar etiquetas ARIA;Sí;Media;No considerado;M8 Accesibilidad;Nuevo módulo requerido;Tabla accesibilidad;Accesibilidad;Media;No considerado;M5 Content / UI Compliance;ACCESS_ARIA_LABELS;HTML parser + Playwright accessibility checks;Sí;No;No;No;Sprint 5 - Content / UI Compliance;;Implementar en M5 Content / UI Compliance según método de detección requerido.;content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Parcial / cuando aplique;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Accesibilidad;ACCE_002;Semantic HTML;semantic_html = TRUE;Media;Media;Accesibilidad / SEO;Mejorar semántica HTML;Sí;Media;No considerado;M8 Accesibilidad;Nuevo módulo requerido;Árbol DOM;Accesibilidad;Media;No considerado;M5 Content / UI Compliance;ACCESS_SEMANTIC_HTML;HTML parser + Playwright accessibility checks;Sí;No;No;No;Sprint 5 - Content / UI Compliance;;Implementar en M5 Content / UI Compliance según método de detección requerido.;content_validation_results / content_validation_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Parcial / cuando aplique;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Seguridad;SEG_001;HTTPS + Security Headers;security_headers = TRUE;Alta;Crítica;Seguridad;Configurar headers;Sí;Alta;No considerado;M9 Seguridad;Nuevo módulo requerido;Tabla headers;Seguridad;Alta;No considerado;M2 Technical Crawler / M9 Security Alerts;SECURITY_HTTPS_SECURITY_HEADERS;HTTP headers + Playwright runtime where applicable;Sí;No;No;No;Sprint 2 - Runtime técnico + seguridad básica;;Implementar en M2 Technical Crawler / M9 Security Alerts según método de detección requerido.;technical_crawl_results / technical_crawl_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Parcial / cuando aplique;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Seguridad;SEG_002;Mixed Content;mixed_content = 0;Alta;Alta;Seguridad;Remover contenido inseguro;Sí;Alta;No considerado;M9 Seguridad;Nuevo módulo requerido;Tabla recursos;Seguridad;Alta;No considerado;M2 Technical Crawler / M9 Security Alerts;SECURITY_MIXED_CONTENT;HTTP headers + Playwright runtime where applicable;Sí;No;No;No;Sprint 2 - Runtime técnico + seguridad básica;;Implementar en M2 Technical Crawler / M9 Security Alerts según método de detección requerido.;technical_crawl_results / technical_crawl_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Parcial / cuando aplique;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;
Investigación Cynthia;Seguridad;SEG_003;Cookies Consent;consent_banner = TRUE;Alta;Alta;Seguridad;Implementar consentimiento;Parcial;Alta;Parcial;M4 Tagging / M9 Seguridad;Cobertura parcial CMP;Banner + estado;Seguridad;Alta;Parcial;M2 Technical Crawler / M9 Security Alerts;SECURITY_COOKIES_CONSENT;HTTP headers + Playwright runtime where applicable;Sí;No;No;No;Sprint 2 - Runtime técnico + seguridad básica;Falta definir criterio de consentimiento requerido, detectar banner/cookies con DOM/runtime y validar que tags no disparen antes del consentimiento.;Completar la mini-especificación indicada para pasar la regla a Considerado.;technical_crawl_results / technical_crawl_findings;finding_code, rule_id, element_tag, element_id, element_class, element_text, css_selector, xpath, dom_section, expected_value, actual_value;Parcial / cuando aplique;Mostrar en panel de hallazgos agrupado por finding_code y en drawer por URL con trazabilidad del elemento.;"Cobertura parcial; ver mini especificación para completar implementación."
Investigación Cynthia;Tecnico;TECH_011;SyntaxError;Cuando se detecta SyntaxError en consola o auditoría automática;Alta;Crítica;UX;Corregir error de sintaxis en javascript y validar en QA técnico;Sí;Alta;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_SYNTAX_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
Investigación Cynthia;Tecnico;TECH_012;ReferenceError;Cuando se detecta ReferenceError en consola o auditoría automática;Alta;Alta;UX;Corregir variable o función no definida y validar en QA técnico;Sí;Alta;Considerado;M2 Técnico;Cubierto parcialmente por validaciones del módulo M2 Técnico;Toast + badge en dashboard técnico;Técnico;Alta;No considerado;M2 Technical Crawler;TECH_REFERENCE_ERROR;Playwright/Puppeteer runtime capture;No/Complementario;Sí;No;No;Sprint 2 - Runtime técnico + Desktop;;Implementar Playwright/Puppeteer, capturar DOM/runtime, agregar trazabilidad y persistir findings con selector/XPath cuando aplique.;technical_crawl_results / technical_crawl_findings;runtime_scan_enabled, console_error_count, page_error_count, failed_resource_count, browser_event_type, source_file, line_number, stack_trace, resource_url, resource_type;Sí;Panel Runtime: contador de errores consola/JS y drawer con mensaje, archivo, línea, stack/resource y severidad.;"Reclasificada: requiere navegador headless para ejecución JS/runtime; crawler HTTP básico no la cubre."
